Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Class16,Class17,Class18,Class19,Class20,Class21,Class22
0.001215067,0.06462585,0.005102041,0.029161604,0.212962963,0.111111111,1,0.041008505,0.034300792,0.007594168,0.047619048,0.027210884,0.021276596,0.005164034,0.010204082,0.008503401,0.354938272,0.34963548,0.031914894,0.020048603,0.006986634,0.023809524,0.36123348,0.063876652,0.337004405,0.121145374,0.116740088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.77E-04,0.021484375,3.26E-04,0.013346354,0.029411765,0.007672634,0.366861979,0.014648438,0.015625,0.001953125,0.012369792,0.008138021,0,0.002278646,0.004557292,0.001953125,0.039641944,0.796675192,0.002278646,0.017252604,0.002278646,0.001627604,0.2,0.033898305,0.457627119,0.166101695,0.142372881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001215067,0.765517241,0.035714286,0.045454545,0.033333333,9.11E-04,1,0.041008505,0.428571429,0.016574586,0.117241379,0.166666667,3.04E-04,0.022727273,0.022727273,0.0018226,0.133333333,0.384615385,0.007290401,0.020048603,0.022727273,0.004556501,0.253081943,0.058013053,0.432197244,0.144307469,0.11240029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011764706,0.1,0.008595989,0.091911765,0.011461318,0.00286533,0.652490887,0.058823529,0.042553191,0.023529412,0.024605103,0.047058824,3.04E-04,0.011764706,0.006986634,0.00204918,0.033414338,0.823529412,0.023529412,0.085959885,0.023529412,0.05,0.298379409,0.101048618,0.30600572,0.142993327,0.151572927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003454231,0.8,0.006908463,0.027221172,0.016971279,0.001305483,0.5,0.111111111,0.333333333,0.153846154,0.095300261,0.538461538,0,0.055555556,0.111111111,0.004147465,0.100342075,0.435538752,0.02718894,0.1,0.027633851,0.083550914,0.279069767,0.046511628,0.337209302,0.166666667,0.170542636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.77E-04,0.085927771,0.02739726,0.013605442,0.25,0.013605442,0.393162393,0.046511628,0.102564103,0.00498132,0.156911582,0.051282051,0.005277045,0.04856787,0.025641026,0.008503401,0.375,1,0.076923077,0.081196581,0.005102041,0.04109589,0.314285714,0.067857143,0.360714286,0.125,0.132142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001215067,0.085927771,0.166666667,0.029161604,0.25,0.002898551,1,0.166666667,0.117647059,0.007594168,0.166666667,0.0373599,0.005797101,0.04856787,0.01120797,0.0018226,0.25,0.5,0.066666667,0.072727273,0.008695652,0.04109589,0.325740319,0.045558087,0.314350797,0.148063781,0.166287016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002531646,0.051032807,0.007594937,0.032902468,0.121518987,0.020253165,1,0.041008505,0.118987342,0.010575793,0.075949367,0.029964747,0.008888889,0.2,0.012925969,0.008888889,0.202531646,0.421856639,0.070886076,0.020048603,0.006986634,0.2,0.286360698,0.067226891,0.430510666,0.117000646,0.098901099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512287,0.160839161,7.56E-04,0.142857143,0.029411765,0.007672634,0.366861979,0.043478261,0.195652174,0.008695652,0.111888112,0.034026465,0,0.006993007,0.020979021,0.002646503,0.285714286,1,0.012476371,0.054347826,0.034965035,0.015122873,0.304109589,0.095890411,0.323287671,0.147945205,0.128767123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002764977,0.31843318,0.041916168,0.040160643,0.4,0.010638298,0.652490887,0.041008505,0.195852535,0.011520737,0.680851064,0.096313364,0.021276596,0.056886228,0.024096386,0.033333333,0.333333333,0.486486486,1,0.020048603,0.016129032,0.066666667,0.16,0.06,0.446666667,0.153333333,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.076923077,0.75,0.010471204,0.011749347,0.044776119,0.001305483,0.267624021,0.024884793,0.310200669,0.022193211,0.208955224,0.12458194,0,0.010471204,0.016,0.005235602,0.153846154,0.137075718,0.076923077,0.005221932,0.016129032,0.811518325,0.376884422,0.055276382,0.351758794,0.113065327,0.103015075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.077348066,0.4,0.007707129,0.027221172,0.016971279,0.001305483,0.565217391,0.071428571,0.333333333,0.1,0.110497238,0.714285714,0,0.033149171,0.075,0.004147465,0.100342075,0.435538752,0.02718894,0.166666667,0.05,0.142857143,0.323770492,0.098360656,0.336065574,0.118852459,0.12295082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002764977,0.31843318,0.010471204,0.029161604,0.016971279,0.001305483,0.75,0.041008505,0.195852535,0.034161491,0.095300261,0.161490683,3.04E-04,0.010471204,0.015207373,0.005235602,0.100342075,0.435538752,0.02718894,0.020048603,0.016129032,0.811518325,0.315712188,0.102790015,0.336270191,0.133627019,0.111600587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002764977,0.349498328,0.007707129,0.032902468,0.016971279,0.001305483,0.564042303,0.043478261,0.333333333,0.043478261,0.125,0.698473282,0,0.086956522,0.043478261,0.004147465,0.100342075,0.421856639,0.030100334,0.018244014,0.016129032,0.130434783,0.26122449,0.118367347,0.326530612,0.151020408,0.142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002764977,0.333333333,0.007594937,0.009677419,0.121518987,0.25,0.6,0.025,0.464285714,0.011520737,0.075949367,0.096313364,0.008888889,0.012658228,0.125,0.043478261,1,0.666666667,0.25,0.003686636,0.02173913,0.057603687,0.252361673,0.029689609,0.487179487,0.132253711,0.09851552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.004098361,0.092627599,0.008595989,0.091911765,0.011494253,0.00286533,1,0.051470588,0.0536862,0.008695652,0.049905482,0.034026465,3.04E-04,0.007352941,0.014744802,0.002646503,0.125,1,0.012476371,0.115384615,0.00831758,0.015122873,0.353760446,0.066852368,0.337047354,0.133704735,0.108635097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.019384265,0.001140251,0.003420753,0.212962963,0.119453925,0.308641975,0.006841505,0.025085519,0.001140251,0.009122007,0.01368301,0.006825939,0.005701254,0.007981756,0.006841505,1,0.129988597,0.023945268,0.001140251,0.001140251,0.004561003,0.257503949,0.096366509,0.347551343,0.164296998,0.134281201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.019230769,0.070524412,0.008595989,0.269230769,0.011461318,0.00286533,0.652490887,0.25,0.019744836,0.007594168,0.024605103,0.076923077,3.04E-04,0.009615385,0.011363636,0.00204918,0.033414338,0.865546218,0.007290401,0.764705882,0.022727273,0.022727273,0.378640777,0.074433657,0.300970874,0.122977346,0.122977346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002764977,0.349498328,0.014705882,0.011749347,0.016971279,0.001305483,0.383124287,0.024884793,1,0.022193211,0.842105263,0.357142857,0,0.052631579,0.015207373,0.018731988,0.100342075,0.370581528,0.030100334,0.018244014,0.016129032,0.083550914,0.316270567,0.074954296,0.372943327,0.126142596,0.109689214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002994012,0.285714286,0.013888889,0.071428571,0.173913043,0.075581395,0.366861979,0.142857143,0.050576752,0.011976048,0.166666667,0.031055901,0.003549246,0.027777778,0.010989011,0.002994012,0.222222222,1,0.043478261,0.017252604,0.01497006,0.034782609,0.213903743,0.069518717,0.524064171,0.117647059,0.07486631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.77E-04,0.085927771,0.02739726,0.032902468,0.109589041,0,0.564042303,0.028789659,0.1,0.010575793,0.156911582,0.0373599,0,0.04856787,0.012925969,0.00293772,0.178082192,1,0.01369863,0.017252604,0.005287897,0.04109589,0.277777778,0.068627451,0.354575163,0.151960784,0.147058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512287,0.092627599,7.56E-04,0.027221172,0.024539877,0.007361963,0.366861979,0.032136106,0.0536862,0.008695652,0.049905482,0.034026465,0,0.006427221,0.014744802,0.002646503,0.037429112,1,0.012476371,0.017252604,0.00831758,0.015122873,0.262068966,0.075862069,0.331034483,0.2,0.131034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002764977,0.349498328,0.362068966,0.027221172,0.017241379,8.36E-04,0.383124287,0.032136106,1,0.03875969,0.189655172,0.317829457,0,0.006451613,0.015503876,0.018731988,0.100342075,0.435538752,0.030100334,0.018244014,0.016129032,0.07751938,0.319444444,0.069444444,0.319444444,0.173611111,0.118055556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002610966,0.368421053,0.00293772,0.125,0.016971279,0.001305483,1,0.125,0.268518519,0.034161491,0.095300261,0.161490683,3.04E-04,0.00621118,0.012925969,0.00310559,0.04308094,0.750325521,0.041666667,0.075,0.011749347,0.083550914,0.328275862,0.089655172,0.295172414,0.15862069,0.128275862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004385965,0.092592593,0.02739726,0.029161604,0.079931973,0.013605442,0.652490887,0.041008505,0.100877193,0.018518519,0.156911582,0.046296296,0.005277045,0.04856787,0.018518519,0.011494253,0.138157895,0.34963548,0.034482759,0.020048603,0.008873114,0.04109589,0.364130435,0.081521739,0.347826087,0.086956522,0.119565217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0013947,0.051032807,0.005578801,0.029161604,0.109589041,0.011157601,1,0.058823529,0.10041841,0.007594168,0.024605103,0.059972106,0.0013947,0.005164034,0.011111111,0.009762901,0.333333333,0.666666667,0.019525802,0.020048603,0.006986634,0.018131102,0.311688312,0.070838253,0.388429752,0.118063754,0.110979929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002280502,0.076396807,0.003420753,0.013346354,0.089256198,0.042975207,0.652173913,0.043478261,0.090079818,0.004561003,0.046750285,0.049030787,0,0.002278646,0.066666667,0.003305785,0.140495868,1,0.007981756,0.018244014,0.002278646,0.037628278,0.215238095,0.041904762,0.415238095,0.211428571,0.116190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002764977,0.349498328,0.003225806,0.027221172,0.011981567,8.36E-04,0.366861979,0.032136106,1,0.011520737,0.056856187,0.272727273,0,0.006451613,0.015207373,0.018731988,0.047465438,0.750325521,0.181818182,0.055555556,0.090909091,0.090909091,0.283887468,0.032395567,0.368286445,0.16112532,0.1543052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002824859,0.471751412,0.010471204,0.027221172,0.032258065,0.001305483,0.5,0.032136106,0.310200669,0.193548387,0.118644068,0.193548387,0,0.064516129,0.032258065,0.005235602,0.047465438,0.5,0.030100334,0.016257089,0.02259887,1,0.284745763,0.108474576,0.362711864,0.115254237,0.128813559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.008928571,1,0.008928571,0.027221172,0.011981567,8.64E-04,0.352362949,0.105263158,0.6,0.026785714,0.276785714,0.12458194,0,0.052631579,0.105263158,0.004147465,0.047465438,0.435538752,0.052631579,0.25,0.027633851,0.074414716,0.300884956,0.048672566,0.349557522,0.146017699,0.154867257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512287,0.092627599,0.00293772,0.032902468,0.024539877,0.007361963,0.564042303,0.166666667,0.0536862,0.010575793,0.166666667,0.076923077,0,0.006427221,0.014744802,0.00293772,0.25,1,0.012925969,0.166666667,0.00831758,0.015122873,0.371257485,0.065868263,0.299401198,0.134730539,0.128742515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002661934,0.092627599,0.02739726,0.027221172,0.142857143,0.012048193,0.5,0.032136106,0.166666667,0.008695652,0.166666667,0.0373599,0.003549246,0.04856787,0.014744802,0.002661934,0.25,1,0.02,0.081196581,0.008873114,0.04109589,0.272385252,0.066967645,0.435665914,0.102332581,0.122648608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512287,0.092627599,0.00293772,0.045454545,0.052631579,9.11E-04,0.884615385,0.041008505,0.333333333,0.010575793,0.049905482,0.034026465,3.04E-04,0.022727273,0.022727273,0.25,0.157894737,0.435538752,0.012925969,0.020048603,0.022727273,0.015122873,0.239185751,0.061068702,0.424936387,0.147582697,0.127226463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002280502,0.142857143,0.003420753,0.027221172,0.011306533,0.002512563,0.5,0.032136106,0.125,0.008695652,0.285714286,0.049030787,0,0.006427221,0.014744802,0.002646503,0.100342075,1,0.014705882,0.018244014,0.00831758,0.037628278,0.289808917,0.085987261,0.296178344,0.133757962,0.194267516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004098361,0.153846154,0.008595989,0.285714286,0.011461318,0.00286533,0.393162393,0.051470588,0.090079818,0.005730659,0.046750285,0.076923077,0,0.007352941,0.005730659,0.00204918,0.100342075,1,0.007981756,0.1,0.002278646,0.037628278,0.286549708,0.076023392,0.365497076,0.14619883,0.125730994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006578947,0.333333333,0.010471204,0.027221172,0.125,0.001305483,0.571428571,0.052631579,0.195852535,0.202020202,0.095300261,0.304347826,0,0.125,0.166666667,0.041666667,0.047465438,0.435538752,0.02718894,0.016257089,0.026315789,1,0.33186398,0.077455919,0.34256927,0.127833753,0.120277078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002280502,0.076396807,0.003420753,0.029161604,0.007897934,9.11E-04,0.666666667,0.125,0.375,0.007594168,0.046750285,0.125,3.04E-04,0.005164034,0.006986634,0.0018226,0.100342075,0.370581528,0.007981756,0.020048603,0.006986634,0.037628278,0.321063395,0.065439673,0.45194274,0.09202454,0.069529652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004385965,0.087719298,0.004385965,0.029161604,0.007897934,9.11E-04,0.652490887,0.041008505,0.100877193,0.007594168,0.046750285,0.049030787,3.04E-04,0.005164034,0.006986634,0.002192982,0.138157895,0.750325521,0.007981756,0.020048603,0.006986634,0.037628278,0.293333333,0.115555556,0.342222222,0.133333333,0.115555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002280502,0.092627599,0.003420753,0.032902468,0.166666667,0.094086022,0.564042303,0.032136106,0.090079818,0.010575793,0.049905482,0.049030787,0.005376344,0.006427221,0.026446281,0.003305785,0.408602151,0.909090909,0.012925969,0.018244014,0.00831758,0.037628278,0.285,0.04,0.3025,0.18,0.1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004098361,0.181818182,0.008595989,0.333333333,0.011461318,0.00286533,1,0.051470588,0.090909091,0.008695652,0.049905482,0.034026465,3.04E-04,0.007352941,0.014744802,0.002646503,0.090909091,1,0.012476371,0.085959885,0.00831758,0.015122873,0.323129252,0.076530612,0.299319728,0.132653061,0.168367347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002764977,0.349498328,0.022727273,0.027221172,0.082287308,0.011157601,0.368200837,0.043478261,0.75,0.019083969,0.068181818,0.698473282,0.0013947,0.010471204,0.015207373,0.011363636,0.10460251,0.435538752,0.030100334,0.016257089,0.016129032,1,0.265895954,0.106936416,0.352601156,0.147398844,0.12716763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002661934,0.085927771,0.02739726,0.007098492,0.175,0.1,0.48,0.022182786,0.063511831,0.005323869,0.156911582,0.0373599,0.033333333,0.04856787,0.01120797,0.006841505,0.842105263,0.796675192,0.023945268,0.00511509,0.008873114,0.04109589,0.345098039,0.070588235,0.368627451,0.101960784,0.11372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.001512287,0.092627599,0.02739726,0.027221172,0.109589041,0.042975207,0.530864198,0.032136106,0.063511831,0.008695652,0.156911582,0.0373599,0,0.04856787,0.026446281,0.003305785,0.178082192,1,0.01369863,0.017252604,0.00831758,0.04109589,0.258974359,0.1,0.384615385,0.135897436,0.120512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002764977,0.349498328,0.003420753,0.009677419,0.011981567,8.36E-04,0.383124287,0.024884793,0.310200669,0.011520737,0.056856187,0.12458194,0,0.006451613,0.015207373,0.017857143,0.100342075,0.370581528,1,0.018244014,0.016129032,0.074414716,0.27982327,0.095729013,0.422680412,0.104565538,0.097201767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.001512287,0.092627599,7.56E-04,0.027221172,0.04368932,0,0.366861979,0.032136106,0.0536862,0.008695652,0.049905482,0.034026465,0,0.006427221,0.066666667,0.002646503,0.072815534,1,0.012476371,0.017252604,0.00831758,0.015122873,0.266033254,0.080760095,0.421615202,0.13064133,0.100950119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002764977,0.349498328,0.011560694,0.033333333,0.01734104,0.001305483,0.666666667,0.032136106,0.808139535,0.034161491,0.196531792,0.161490683,0,0.057803468,0.125,0.142857143,0.142857143,0.666666667,0.2,0.016257089,0.016129032,0.083550914,0.329545455,0.090909091,0.345454545,0.120454545,0.113636364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006451613,0.666666667,0.010471204,0.027221172,0.016971279,0.001305483,0.352362949,0.060240964,0.310200669,0.072289157,0.238095238,0.12458194,0,0.024096386,0.032258065,0.047619048,0.5,0.435538752,0.030100334,0.016257089,0.038709677,1,0.443298969,0.06185567,0.288659794,0.113402062,0.092783505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.004098361,0.076396807,0.008595989,0.115384615,0.011461318,0.00286533,0.393162393,0.071428571,0.090079818,0.005730659,0.046750285,0.049030787,0,0.007352941,0.005730659,0.00204918,0.100342075,1,0.007981756,0.093220339,0.002278646,0.037628278,0.337563452,0.068527919,0.28680203,0.162436548,0.144670051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002280502,0.325301205,0.090909091,0.029161604,0.007897934,9.11E-04,0.652490887,0.060240964,0.2,0.090909091,0.046750285,0.090909091,3.04E-04,0.024096386,0.090909091,0.0018226,0.100342075,0.833333333,0.007981756,0.020048603,0.012048193,0.037628278,0.293103448,0.068965517,0.362068966,0.120689655,0.155172414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002280502,0.092627599,0.003420753,0.029161604,0.007897934,9.11E-04,0.652490887,0.041008505,0.090079818,0.008695652,0.049905482,0.049030787,3.04E-04,0.006427221,0.014744802,0.002646503,0.173913043,0.47826087,0.02173913,0.020048603,0.00831758,0.037628278,0.314532183,0.071001991,0.338420703,0.124751161,0.151293962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.77E-04,0.285714286,0.02739726,0.071428571,0.086021505,0.003984064,0.48,0.142857143,0.063511831,0.00498132,0.156911582,0.0373599,0,0.04856787,0.01120797,0.001953125,0.193548387,1,0.02,0.017252604,0.002278646,0.04109589,0.279898219,0.111959288,0.361323155,0.139949109,0.106870229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002661934,0.092627599,0.02739726,0.027221172,0.111111111,0.012048193,0.5,0.032136106,0.063511831,0.008695652,0.166666667,0.0373599,0.003549246,0.04856787,0.014744802,0.002661934,0.222222222,1,0.016858917,0.017252604,0.008873114,0.04109589,0.33938294,0.094373866,0.337568058,0.114337568,0.114337568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002280502,0.076396807,0.003420753,0.032902468,0.024539877,0.007361963,0.564042303,0.051282051,0.090079818,0.010575793,0.046750285,0.049030787,0,0.004700353,0.012925969,0.00293772,0.100342075,0.923076923,0.012925969,0.018244014,0.005287897,0.037628278,0.28030303,0.056060606,0.425757576,0.127272727,0.110606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.012658228,0.471751412,0.002126367,0.029161604,0.125,9.11E-04,0.818181818,0.294117647,0.063291139,0.130434783,0.4,0.065789474,3.04E-04,0.2,0.2,0.002646503,0.090909091,0.444444444,0.012476371,0.020048603,0.026315789,0.25,0.294900222,0.077605322,0.359201774,0.15225425,0.116038433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0013947,0.051032807,0.005578801,0.032902468,0.082287308,0.011157601,1,0.041008505,0.10041841,0.010575793,0.024605103,0.059972106,0.0013947,0.005164034,0.012925969,0.009762901,0.144444444,0.421856639,0.019525802,0.020048603,0.006986634,0.018131102,0.228571429,0.076190476,0.352380952,0.114285714,0.228571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002280502,0.076396807,0.011627907,0.023255814,0.012542759,0,0.383124287,0.011627907,0.090079818,0.004561003,0.046750285,0.049030787,0,0.005701254,0.007981756,0.006841505,1,0.370581528,0.046511628,0.018244014,0.001140251,0.037628278,0.174295775,0.01056338,0.431338028,0.190140845,0.193661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002280502,0.092627599,0.003420753,0.032902468,0.009988249,0.003984064,1,0.041008505,0.090079818,0.010575793,0.049905482,0.049030787,3.04E-04,0.006427221,0.014744802,0.00293772,0.100342075,0.833333333,0.012925969,0.020048603,0.00831758,0.037628278,0.343784994,0.055991041,0.307950728,0.141097424,0.151175812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002531646,0.028888889,0.007594937,0,0.939698492,0.291666667,0.28,0.002531646,0.118987342,0,0.075949367,0.025,0.008888889,0.012658228,0.007594937,0.008888889,0.5,0.275,0.070886076,0,0,0.006666667,0.328205128,0.087179487,0.282051282,0.151282051,0.151282051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002764977,0.349498328,0.003225806,0.01552795,0.016971279,0.001305483,0.419254658,0.024884793,0.808139535,0.034161491,0.095300261,0.161490683,0,0.006451613,0.015207373,0.018731988,0.047465438,0.167701863,0.030100334,0.01242236,0.016129032,0.083550914,0.257217848,0.065616798,0.496062992,0.102362205,0.078740157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011764706,0.591537133,0.006908463,0.5,0.204081633,0.094086022,0.75,0.4,0.333333333,0.166666667,0.5,0.125,0.005376344,0.05,0.029411765,0.009762901,0.408602151,1,0.25,0.25,0.0625,0.042253521,0.230508475,0.047457627,0.447457627,0.162711864,0.111864407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002661934,0.125,0.007594937,0.029161604,0.375,0.020408163,0.652490887,0.041008505,0.244897959,0.008,0.128,0.072,0.008888889,0.032,0.020408163,0.008888889,0.202531646,0.34963548,0.428571429,0.020048603,0.008873114,0.042253521,0.324786325,0.0997151,0.282051282,0.150997151,0.142450142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512287,0.092627599,0.5,0.045454545,0.12173913,0.002898551,0.652490887,0.041008505,0.181818182,0.014492754,0.115942029,0.034026465,0.005797101,0.031884058,0.022727273,0.002646503,0.144927536,0.5,0.066666667,0.020048603,0.022727273,0.5,0.220125786,0.055345912,0.288050314,0.212578616,0.223899371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002764977,0.349498328,0.003225806,0.045454545,0.022727273,8.36E-04,0.666666667,0.032136106,0.866666667,0.033333333,0.056856187,0.12458194,0,0.022727273,0.033333333,0.25,0.166666667,0.435538752,0.030100334,0.016257089,0.022727273,0.074414716,0.303977273,0.039772727,0.335227273,0.127840909,0.193181818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002764977,0.31843318,0.003649635,0.074074074,0.011981567,4.61E-04,0.615384615,0.040160643,0.195852535,0.018518519,0.068273092,0.096313364,0,0.027027027,0.024096386,0.012048193,0.058394161,0.750325521,0.074074074,0.017252604,0.055555556,0.057603687,0.271626298,0.131487889,0.328719723,0.134948097,0.133217993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002764977,0.349498328,0.003225806,0.041666667,0.173913043,0.026086957,0.5,0.024884793,1,0.041666667,0.4375,0.12458194,0,0.083333333,0.041666667,0.018731988,0.12173913,0.333333333,0.043478261,0.003686636,0.016129032,0.074414716,0.296296296,0.086419753,0.363315697,0.130511464,0.12345679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006451613,0.387096774,0.02739726,0.013605442,0.079931973,0.013605442,0.377308707,0.024884793,0.195852535,0.022193211,0.156911582,0.113577023,0.005277045,0.04856787,0.133333333,0.066666667,1,0.32585752,0.02718894,0.010204082,0.038709677,0.2,0.238150289,0.076300578,0.415028902,0.167630058,0.102890173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.666666667,0.926605505,0.132075472,0.009677419,0.12173913,0.002994012,0.365217391,0.049295775,0.195852535,0.011520737,0.396226415,0.096313364,0.005988024,0.333333333,0.017271157,0.004147465,0.144927536,0.333333333,0.066666667,0.003686636,0.027633851,0.057603687,0.309904153,0.094249201,0.369009585,0.121405751,0.10543131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003992016,0.5,0.02739726,0.053191489,0.06,0.004,0.4,0.129032258,0.244,0.036363636,0.666666667,0.104712042,0,0.782608696,0.130434783,0.068062827,0.084,0.621621622,0.2,0.00124533,0.005235602,0.04109589,0.265912306,0.050919378,0.38330976,0.107496464,0.192362093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.003992016,0.696969697,0.006908463,0.0625,0.011981567,8.64E-04,0.352362949,0.129032258,0.808139535,0.03030303,0.333333333,0.12458194,0,0.071428571,0.142857143,0.018731988,0.071428571,0.435538752,0.071428571,0.016257089,0.027633851,0.5,0.321122369,0.063133281,0.360093531,0.132501949,0.12314887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
